-59.00 -49.00   5.8
-58.00 -49.00   5.7
-57.00 -49.00   4.4
-56.00 -49.00   3.4
-55.00 -49.00   3.4
-54.00 -49.00   3.9
-53.00 -49.00   4.6
-52.00 -49.00   4.9
-51.00 -49.00   5.9
-50.00 -49.00   6.6
-49.00 -49.00   6.3
-48.00 -49.00   6.1
-47.00 -49.00   5.5
-46.00 -49.00   5.0
-45.00 -49.00   5.1
-44.00 -49.00   5.1
-43.00 -49.00   5.0
-42.00 -49.00   3.7
-41.00 -49.00   2.5
-40.00 -49.00   1.5
-39.00 -49.00   1.1
-38.00 -49.00   1.1
-37.00 -49.00   1.1
-36.00 -49.00   1.0
-35.00 -49.00   1.1
-34.00 -49.00   1.3
-33.00 -49.00   1.6
-32.00 -49.00   1.8
-31.00 -49.00   1.7
-30.00 -49.00   1.7
-29.00 -49.00   1.6
-28.00 -49.00   1.7
-27.00 -49.00   1.8
-26.00 -49.00   2.1
-25.00 -49.00   2.1
-24.00 -49.00   1.9
-23.00 -49.00   1.7
-22.00 -49.00   1.7
-21.00 -49.00   1.8
-20.00 -49.00   2.0
-99.00 -48.00   4.6
-98.00 -48.00   4.3
-97.00 -48.00   3.3
-96.00 -48.00   2.3
-95.00 -48.00   1.5
-94.00 -48.00   0.9
-93.00 -48.00   0.6
-92.00 -48.00   0.5
-91.00 -48.00   0.4
-90.00 -48.00   0.4
-89.00 -48.00   0.5
-88.00 -48.00   0.6
-87.00 -48.00   0.7
-86.00 -48.00   0.9
-85.00 -48.00   1.1
-84.00 -48.00   1.2
-83.00 -48.00   1.3
-82.00 -48.00   1.4
-81.00 -48.00   1.8
-80.00 -48.00   1.5
-79.00 -48.00   1.5
-78.00 -48.00   2.0
-77.00 -48.00   2.1
-76.00 -48.00   1.0
-75.00 -48.00   0.7
-74.00 -48.00   0.5
-73.00 -48.00   1.2
-72.00 -48.00   8.2
-71.00 -48.00   4.0
-70.00 -48.00   5.9
-69.00 -48.00   5.6
-68.00 -48.00   4.4
-67.00 -48.00   6.3
-66.00 -48.00   6.0
-65.00 -48.00   5.1
-64.00 -48.00   3.6
-63.00 -48.00   3.2
-62.00 -48.00   3.3
-61.00 -48.00   3.5
